SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
22025,1630559,Austin Reaves,1610612747,LAL,Los Angeles Lakers,0022500362,2025-12-07,LAL @ PHI,W,39,3,16,0.188,2,6,0.333,3,5,0.6,1,3,4,4,1,1,2,0,11,1,25.8,1
22025,1629656,Quentin Grimes,1610612755,PHI,Philadelphia 76ers,0022500362,2025-12-07,PHI vs. LAL,L,29,2,7,0.286,1,6,0.167,2,2,1.0,3,5,8,3,0,0,0,0,7,1,21.1,1
22025,1630598,Aaron Wiggins,1610612760,OKC,Oklahoma City Thunder,0022500363,2025-12-07,OKC @ UTA,W,20,6,9,0.667,5,6,0.833,2,2,1.0,0,3,3,1,0,0,2,3,19,9,22.1,1
22025,1631114,Jalen Williams,1610612760,OKC,Oklahoma City Thunder,0022500363,2025-12-07,OKC @ UTA,W,25,11,19,0.579,1,3,0.333,2,2,1.0,1,2,3,8,2,0,0,0,25,11,46.6,1
22025,1631119,Jaylin Williams,1610612760,OKC,Oklahoma City Thunder,0022500363,2025-12-07,OKC @ UTA,W,24,2,7,0.286,1,6,0.167,0,2,0.0,0,6,6,4,1,0,2,2,5,29,19.2,1
22025,1642846,Ace Bailey,1610612762,UTA,Utah Jazz,0022500363,2025-12-07,UTA vs. OKC,L,32,5,14,0.357,3,8,0.375,0,0,,0,1,1,4,1,1,3,2,13,-18,23.2,1
22025,1641718,Keyonte George,1610612762,UTA,Utah Jazz,0022500363,2025-12-07,UTA vs. OKC,L,28,3,12,0.25,0,4,0.0,2,2,1.0,0,5,5,3,0,1,6,2,8,-36,15.5,1
22025,1629004,Svi Mykhailiuk,1610612762,UTA,Utah Jazz,0022500363,2025-12-07,UTA vs. OKC,L,33,2,3,0.667,2,3,0.667,0,0,,0,2,2,1,2,0,3,1,6,-13,12.9,1
22025,201567,Kevin Love,1610612762,UTA,Utah Jazz,0022500363,2025-12-07,UTA vs. OKC,L,16,0,3,0.0,0,2,0.0,0,0,,1,1,2,2,0,0,1,1,0,-21,4.4,1
22025,1642262,Cody Williams,1610612762,UTA,Utah Jazz,0022500363,2025-12-07,UTA vs. OKC,L,8,2,4,0.5,0,1,0.0,0,0,,0,2,2,0,0,0,0,0,4,10,6.4,1
22025,1642383,Walter Clayton Jr.,1610612762,UTA,Utah Jazz,0022500363,2025-12-07,UTA vs. OKC,L,29,8,12,0.667,2,5,0.4,2,3,0.667,1,1,2,9,0,0,2,3,20,-5,33.9,1
22025,1642964,Brooks Barnhizer,1610612760,OKC,Oklahoma City Thunder,0022500363,2025-12-07,OKC @ UTA,W,12,1,2,0.5,0,1,0.0,1,1,1.0,0,1,1,0,0,0,1,1,3,-18,3.2,1
