SEASON_ID,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,MATCHUP,WL,MIN,PTS,REB,AST,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS
22025,0022500003,2025-10-22,1610612739,CLE,1642878,Tyrese Proctor,CLE @ NYK,L,16,5,1,2,2,5,1,3,0,0,0,1,0,0,0,2,-1
22025,0022500003,2025-10-22,1610612739,CLE,1642281,Jaylon Tyson,CLE @ NYK,L,20,5,2,1,2,4,1,3,0,0,1,1,0,1,2,4,-6
22025,0022500003,2025-10-22,1610612739,CLE,1641854,Craig Porter Jr.,CLE @ NYK,L,7,2,0,1,1,2,0,1,0,0,0,0,0,0,0,1,-9
22025,0022500003,2025-10-22,1610612739,CLE,1630596,Evan Mobley,CLE @ NYK,L,36,22,8,3,8,18,4,8,2,5,0,8,3,1,3,3,0
22025,0022500003,2025-10-22,1610612739,CLE,1630241,Sam Merrill,CLE @ NYK,L,28,19,3,1,6,11,5,10,2,2,1,2,0,0,1,6,-1
22025,0022500003,2025-10-22,1610612739,CLE,1629731,Dean Wade,CLE @ NYK,L,28,10,2,0,3,3,3,3,1,2,0,2,1,1,0,4,0
22025,0022500003,2025-10-22,1610612739,CLE,1628386,Jarrett Allen,CLE @ NYK,L,28,4,4,1,1,4,0,0,2,4,0,4,2,0,1,0,-4
22025,0022500003,2025-10-22,1610612739,CLE,1628366,Lonzo Ball,CLE @ NYK,L,23,3,4,6,1,7,1,7,0,0,1,3,0,0,4,0,-3
22025,0022500003,2025-10-22,1610612739,CLE,1626204,Larry Nance Jr.,CLE @ NYK,L,17,10,6,1,4,7,2,2,0,0,1,5,0,0,1,3,-2
22025,0022500084,2025-10-22,1610612765,DET,1641842,Ronald Holland II,DET @ CHI,L,27,19,4,3,6,10,1,4,6,6,0,4,2,1,2,5,2
22025,0022500084,2025-10-22,1610612765,DET,1641709,Ausar Thompson,DET @ CHI,L,33,11,9,7,5,8,0,0,1,3,0,9,1,1,1,3,6
22025,0022500084,2025-10-22,1610612765,DET,1631105,Jalen Duren,DET @ CHI,L,20,15,6,1,7,12,0,0,1,2,4,2,1,2,1,4,-9
22025,0022500084,2025-10-22,1610612765,DET,1630595,Cade Cunningham,DET @ CHI,L,34,23,7,10,8,24,1,6,6,10,2,5,1,0,3,6,-6
22025,0022500084,2025-10-22,1610612765,DET,1630194,Paul Reed,DET @ CHI,L,3,3,0,0,1,1,1,1,0,0,0,0,0,1,1,2,-3
22025,0022500084,2025-10-22,1610612765,DET,1630191,Isaiah Stewart,DET @ CHI,L,25,20,10,2,8,14,2,2,2,2,5,5,0,4,0,3,8
22025,0022500084,2025-10-22,1610612765,DET,1629750,Javonte Green,DET @ CHI,L,10,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,4
22025,0022500084,2025-10-22,1610612765,DET,1629130,Duncan Robinson,DET @ CHI,L,32,2,0,0,1,7,0,5,0,0,0,0,0,0,1,3,-7
22025,0022500084,2025-10-22,1610612765,DET,1627747,Caris LeVert,DET @ CHI,L,21,8,1,2,3,7,1,3,1,2,0,1,1,0,1,1,-7
